date,store_id,department,weekly_sales,pred_linear_regression,pred_random_forest,pred_xgboost
2024-08-03,2,7,1030.91,3789.0221290128247,6979.149651687812,6076.3813
2024-08-10,2,7,12168.16,314.4717286045998,7006.277585218315,5950.9575
2024-08-17,2,7,1902.2,3055.8738525796034,7319.173504576506,6296.9673
2024-08-24,2,7,2015.56,9164.643624864013,7212.353822991536,6531.159
2024-08-31,2,7,7731.92,2889.0718128049375,7323.782297026755,6458.809
2024-06-01,2,8,3319.39,3877.776420357739,6747.277453890951,6706.446
2024-06-08,2,8,1817.34,-1356.0674068100652,6965.330497383922,7494.819
2024-06-15,2,8,1670.64,-1162.9374149792275,6678.104986637267,6348.1064
2024-06-22,2,8,6201.36,4028.6986207371156,6525.226772089176,6614.4814
2024-06-29,2,8,4282.94,1134.7057647590336,6565.984093129589,6321.075
2024-07-06,2,8,10170.25,33873.36014428817,9168.49011607539,11169.848
2024-07-13,2,8,11965.53,2350.8080253687185,6775.3163751602915,6695.148
2024-07-20,2,8,2411.44,5119.778051030567,6978.378369025466,6557.804
2024-07-27,2,8,11684.7,1314.6784860148,7036.837050871554,6480.449
2024-08-03,2,8,4838.21,4748.815425768837,7329.2195340873495,6558.024
2024-08-10,2,8,4367.89,1499.9206995493805,7813.310585511025,6600.9165
2024-08-17,2,8,12308.21,3560.652802000408,6792.030526706134,6723.8022
2024-08-24,2,8,6128.29,10127.937839558504,7966.889551665932,7136.336
2024-08-31,2,8,9865.65,4084.394349337974,8327.829030284784,6987.77
2024-06-01,2,9,12902.12,4173.357097125649,6838.608646202076,6996.2534
2024-06-08,2,9,1726.5,-587.3649518870152,7040.53589535833,7127.7144
2024-06-15,2,9,12238.3,624.132080713287,6935.182581370014,7304.905
2024-06-22,2,9,9653.14,6275.163673826693,7457.579749189727,7347.744
2024-06-29,2,9,7132.12,2902.999533013688,7870.7662882185305,7272.852
2024-07-06,2,9,7330.73,35886.26844946977,8539.031905945372,11452.131
2024-07-13,2,9,6776.44,4139.841891468492,8095.032542371893,7630.609
2024-07-20,2,9,9268.66,6203.750212556046,7498.237884190043,7609.3945
2024-07-27,2,9,3343.3,2577.1842939675553,8271.958652044008,7802.901
2024-08-03,2,9,4911.96,4985.68259792788,7020.745245051453,6926.03
2024-08-10,2,9,7473.52,1617.7124712855075,7255.676827114525,6968.0503
2024-08-17,2,9,3726.93,3453.68358055516,6805.131676130912,7040.57
2024-08-24,2,9,3375.76,8878.27005062722,6942.438859090662,6939.996
2024-08-31,2,9,4552.38,2691.372166402489,7045.239086017546,7066.679
2024-06-01,2,10,12743.83,4738.812045006613,6884.807247249962,7221.223
2024-06-08,2,10,4401.34,-71.71308284124461,7558.904098051059,7352.684
2024-06-15,2,10,6906.31,647.7792940296858,6862.154158339537,7120.6514
2024-06-22,2,10,6205.06,5715.298982206248,6823.52700888418,7040.425
2024-06-29,2,10,12070.4,2506.5875546210154,7128.965731004036,7088.5986
2024-07-06,2,10,6145.13,35438.12706348324,7973.02804150368,10911.635
2024-07-13,2,10,13692.49,3881.2565367077295,6982.369196239889,7209.9253
2024-07-20,2,10,8737.49,6774.448909225641,8794.496809572058,7962.52
2024-07-27,2,10,4923.18,3117.274811498224,8446.998217533031,8229.737
2024-08-03,2,10,5605.07,5451.397260629474,7797.879736983666,7619.6655
2024-08-10,2,10,8155.56,2121.4126035227855,8530.191196788466,7538.62
2024-08-17,2,10,4557.87,3978.1793720124224,8166.20886789973,7734.2056
2024-08-24,2,10,9852.05,9764.540260747362,8526.53453154236,7633.632
2024-08-31,2,10,2835.42,3785.2543043272926,7491.621471971698,7264.69
2024-06-01,2,11,11986.04,6194.964660932816,9213.620765208052,9551.971
2024-06-08,2,11,11796.58,871.232710354674,9162.029227564371,9469.974
2024-06-15,2,11,1353.33,2074.0488743867536,8646.378435742512,9317.353
2024-06-22,2,11,12040.0,7659.949385690867,9325.63618647901,9368.509
2024-06-29,2,11,4265.22,4381.5575074675435,9142.654059867926,9585.269
2024-07-06,2,11,14902.98,36747.859123835,10444.935751452407,12390.981
2024-07-13,2,11,5088.9,5907.368177124641,9381.751944672053,9511.357
2024-07-20,2,11,6496.19,7680.045153504609,9201.53984014585,9284.133
2024-07-27,2,11,1237.2,3170.3111849499983,8666.852175924436,8470.987
2024-08-03,2,11,11773.01,5571.910594972014,8130.201022249377,7807.574
2024-08-10,2,11,8595.58,1749.88215082663,7394.907356338111,7314.6416
2024-08-17,2,11,6175.25,4224.354138712861,8157.036813915731,8254.645
2024-08-24,2,11,10515.1,9731.625750521172,7422.5817446558085,7607.21
2024-08-31,2,11,9934.29,3921.6061974530385,8441.684425977852,8644.561
2024-06-01,2,12,5651.62,5613.716400220863,8779.442326452598,9141.269
2024-06-08,2,12,6190.42,424.1106743178789,8621.768356307866,8611.238
2024-06-15,2,12,4301.31,1133.8113678685695,8370.254865169753,8765.79
2024-06-22,2,12,5732.61,5844.647271312926,7067.773853918206,8175.6504
2024-06-29,2,12,7031.87,2238.515858822051,6996.516585723634,8115.045
2024-07-06,2,12,5663.65,34926.33213515885,8672.679334626384,9977.847
2024-07-13,2,12,2225.72,2724.7451079706298,6746.263443256051,8113.306
2024-07-20,2,12,1724.46,4883.226077910898,6834.6794756077425,8308.028
2024-07-27,2,12,12964.2,1045.5258023836395,6808.451253125582,8041.145
2024-08-03,2,12,6040.2,4721.473162893853,7289.938653045258,8313.579
2024-08-10,2,12,1870.4,970.6894510179154,7395.071669566417,7790.0796
2024-08-17,2,12,8055.94,2840.6512469859554,7051.059740861229,8737.602
2024-08-24,2,12,13182.76,9073.675880124054,7660.445638181296,7588.681
2024-08-31,2,12,8222.52,3479.1766709892254,7363.387997950787,8172.0967
2024-06-01,2,13,9224.98,4893.692888959526,7108.656680674194,9240.867
2024-06-08,2,13,10329.46,-620.7868877671899,6935.982239982488,9085.955
2024-06-15,2,13,14841.45,875.4291955110166,7634.814181459697,9786.497
2024-06-22,2,13,1909.74,6509.710380887576,8826.868088330424,10056.75
2024-06-29,2,13,7560.92,3039.1905247666873,7816.063276057819,9517.467
2024-07-06,2,13,17081.53,35991.14923605165,8581.92357067786,10459.685
2024-07-13,2,13,9414.08,5674.56618157525,10557.370572981208,11097.837
2024-07-20,2,13,8000.89,8031.603071154303,9372.427790756601,10579.264
2024-07-27,2,13,14689.92,3707.5106508785357,9242.935218299572,10647.309
2024-08-03,2,13,8735.27,6969.366974568813,9742.11331379254,10702.772
2024-08-10,2,13,12199.64,2970.9533124113295,9652.772573824657,10354.007
2024-08-17,2,13,3308.65,4894.1850575963435,9200.767943842638,10774.607
2024-08-24,2,13,7060.88,11423.587137799168,9980.387856858008,11013.362
2024-08-31,2,13,12984.13,5248.364556515688,9457.434428365224,11021.939
2024-06-01,2,14,6998.97,5328.6825450168435,8353.511372267001,9588.347
2024-06-08,2,14,3133.11,-282.9294413519747,7864.249726097655,12852.241
2024-06-15,2,14,8573.8,1353.823058932343,8509.282453934306,10000.284
2024-06-22,2,14,1426.28,6081.109770989595,7178.944977176024,9303.854
2024-06-29,2,14,13499.5,2548.673673775116,7097.121731858451,9294.2705
2024-07-06,2,14,9954.07,36376.37129198555,9069.562216165352,12508.271
2024-07-13,2,14,13361.5,4842.641003121298,8714.859079773207,10508.618
2024-07-20,2,14,3482.46,7016.704052235793,9169.287894306892,10735.763
2024-07-27,2,14,5396.95,2608.5507667908314,7404.101001139178,9126.828
2024-08-03,2,14,10295.13,5365.979229302713,7429.546711844773,9329.711
2024-08-10,2,14,11999.72,2365.3097454487106,8552.000648417572,9744.291
2024-08-17,2,14,10529.38,4476.342687197699,8749.014963810314,10170.05
2024-08-24,2,14,12655.24,10760.93159939755,9363.658280407308,9941.2
2024-08-31,2,14,1964.84,4468.105987991428,8855.421809733738,11001.161
2024-06-01,2,15,7434.91,5443.087353234769,8894.446463692158,10860.545
2024-06-08,2,15,15442.95,56.0333933689144,9055.730060704173,11613.223
2024-06-15,2,15,6769.66,1854.2823112721453,9009.256662417663,11022.9795
2024-06-22,2,15,14333.5,7325.121749345486,9116.295590744936,10881.57
2024-06-29,2,15,11561.57,4684.909255706665,9679.146010439938,11590.163
2024-07-06,2,15,18527.08,37588.58986214331,14857.246352007012,23308.543
2024-07-13,2,15,7215.46,6508.017635354918,10212.76631708147,12005.514
2024-07-20,2,15,6778.46,8550.49503719715,9980.465131424458,11688.464
2024-07-27,2,15,7157.49,4603.912863659971,10670.973643472233,12103.404
2024-08-03,2,15,14121.02,7612.336724430068,10504.304655072898,11207.8
2024-08-10,2,15,16112.77,3516.660576486858,9737.944396478495,10695.55
2024-08-17,2,15,9124.14,6247.832693410703,9760.465781573255,12452.349
2024-08-24,2,15,9651.18,11698.562389844006,10125.986289592081,12064.634
2024-08-31,2,15,9578.49,5555.439312755003,9517.957284100212,12133.315
2024-06-01,2,16,2511.84,4962.217353317828,9179.549272522176,11345.951
2024-06-08,2,16,9243.35,-523.0524539436483,7152.8506797549335,9737.417
2024-06-15,2,16,6297.05,808.0003433311394,7323.326992084883,9911.06
2024-06-22,2,16,16724.36,6413.468858961598,7599.3106954370405,9834.123
2024-06-29,2,16,13546.78,4128.191022438354,10330.96805819255,12001.483
2024-07-06,2,16,18892.08,36885.83427178685,12626.46145622285,15486.437
2024-07-13,2,16,4271.68,5994.735202993055,10418.228245776407,13158.427
2024-07-20,2,16,10520.1,8213.854585951041,10004.384953442082,11647.384
2024-07-27,2,16,8070.55,4322.855346098884,9947.860034383544,12383.208
2024-08-03,2,16,10982.21,7679.634548127207,10591.987599692995,12960.819
2024-08-10,2,16,4265.33,3579.2611510497845,10344.167968241774,12218.567
2024-08-17,2,16,6108.53,5529.649362970045,9809.033343221046,12969.403
2024-08-24,2,16,14041.92,10825.081175401865,9734.966005827926,11157.881
2024-08-31,2,16,4281.91,5161.754503371165,9260.203485338197,11416.437
2024-06-01,2,17,3676.91,7115.990311860587,10022.104818620615,12648.814
2024-06-08,2,17,1824.45,1696.5804763050182,10956.18551841327,13539.059
2024-06-15,2,17,8120.35,2861.179591088203,9688.19550634031,12021.676
2024-06-22,2,17,3560.64,7194.334065215189,8679.576930747535,11232.841
2024-06-29,2,17,12555.6,2876.080714208274,7650.117060857911,10170.368
2024-07-06,2,17,21060.29,36082.05152901268,8983.372077642975,19717.814
2024-07-13,2,17,13275.31,5547.085002755262,10016.028438416562,12020.866
2024-07-20,2,17,16502.28,7472.173005596691,10006.553680198165,11198.468
2024-07-27,2,17,8004.52,3555.552050354687,10267.778473809147,11886.092
2024-08-03,2,17,7548.1,7113.523474915761,10124.858791374474,12027.931
2024-08-10,2,17,10315.72,3793.8630985736236,10623.35916482102,12581.67
2024-08-17,2,17,12543.82,6181.9817572396605,9688.569987874256,12601.559
2024-08-24,2,17,2799.76,12399.14616580529,10264.498171205274,11446.26
2024-08-31,2,17,11335.03,6023.838517840664,10365.244030653905,12838.694
2024-06-01,2,18,17343.18,7509.589051328032,10236.463008136388,12871.275
2024-06-08,2,18,10345.62,2691.077726768177,11002.914616259026,13501.082
2024-06-15,2,18,4968.31,4453.604755592307,9784.472463412072,13195.842
2024-06-22,2,18,2495.93,8996.194927416513,9476.872329385817,12586.933
2024-06-29,2,18,11258.28,5174.079911297289,9703.62398238514,12350.7295
2024-07-06,2,18,9255.89,37397.802295558424,13914.681904955656,11835.14
2024-07-13,2,18,5944.56,5232.82002955128,10293.907204847636,11990.308
2024-07-20,2,18,9914.72,6688.856485370052,9934.630734723158,10656.556
2024-07-27,2,18,7958.98,3035.9184363532913,10087.813474902927,11580.668
2024-08-03,2,18,12943.69,5110.080971128678,8138.613054790675,10703.909
2024-08-10,2,18,14745.06,1824.4764612329636,9479.064465702126,11467.591
2024-08-17,2,18,9960.43,4544.995107810886,10370.920894913628,11919.107
2024-08-24,2,18,9124.34,10944.042148304172,9966.200533265826,11962.885
2024-08-31,2,18,14028.55,4864.762558812854,9758.355321534755,11600.324
2024-06-01,2,19,11872.5,7233.0475138161055,9864.456574910204,13373.066
2024-06-08,2,19,4646.47,2195.9863650471125,10438.769860466162,13156.794
2024-06-15,2,19,14233.49,2846.4533389756944,9745.199136896474,12694.325
2024-06-22,2,19,17040.01,8411.842951178314,9640.753541570844,13036.238
2024-06-29,2,19,3761.44,5828.81429297708,10080.49665519395,13495.325
2024-07-06,2,19,19938.27,38103.07932742509,15982.385942982262,26793.662
2024-07-13,2,19,14583.47,6761.401932519282,10854.995784197155,14013.648
2024-07-20,2,19,4820.57,9501.011850211336,10225.44242776222,13129.586
2024-07-27,2,19,9593.59,4998.692682714205,10480.668874257177,13476.411
2024-08-03,2,19,10267.04,7720.906319079284,10665.76416869667,13343.087
2024-08-10,2,19,3624.53,4143.7489633144105,10447.566736739907,12750.278
2024-08-17,2,19,15788.19,5297.084768132347,9852.424510458415,12661.137
2024-08-24,2,19,4069.66,11554.54046191361,10324.239014007497,13479.474
2024-08-31,2,19,5979.09,5681.972695032531,10236.697932185985,12234.22
2024-06-01,2,20,1664.83,7056.015855691239,10659.511791588824,13240.128
2024-06-08,2,20,4971.28,1694.131587619504,10818.733399103112,13163.804
2024-06-15,2,20,10423.47,2112.0060884276572,9464.568904971302,12465.972
2024-06-22,2,20,3312.7,7125.892115538132,8996.14725242599,12038.873
2024-06-29,2,20,16087.74,2775.7070287487186,7190.69828836211,11578.189
2024-07-06,2,20,12050.44,35986.623791740174,9305.491530872272,12377.956
2024-07-13,2,20,6131.63,4415.98700492462,8595.064062851712,12178.0625
2024-07-20,2,20,18064.16,6585.445673179995,8025.815733752261,11671.983
2024-07-27,2,20,4237.9,3555.5931253163,11079.344196003793,12269.951
2024-08-03,2,20,10774.11,6682.096340642158,10588.78760365742,13107.138
2024-08-10,2,20,15330.89,3406.093240989434,10569.880722362324,12665.189
2024-08-17,2,20,16479.54,5971.947953391846,10098.898343069874,12823.498
2024-08-24,2,20,15344.58,12506.912363135652,10353.698203811753,13612.606
2024-08-31,2,20,9960.82,5937.696673652412,10024.962956361904,13616.683
2024-06-01,3,1,33405.71,21552.181737260245,20667.920170413567,19709.55
2024-06-08,3,1,31104.82,19825.201288670432,24662.59876921326,20562.352
2024-06-15,3,1,26974.73,27148.633885454066,24848.862704919953,20448.207
2024-06-22,3,1,16496.77,30472.615419903595,24944.43833567319,22170.684
2024-06-29,3,1,29924.64,26264.361162887282,25453.84058294319,22187.54
2024-07-06,3,1,24689.16,45365.78824821508,35171.070398169715,28924.246
2024-07-13,3,1,8400.05,32699.745870465027,24442.84996061081,21965.662
2024-07-20,3,1,7962.37,27468.230612244268,25031.76607339595,22274.758
2024-07-27,3,1,21194.36,31295.872653889666,25293.24093977473,22289.559
2024-08-03,3,1,32564.37,27418.86881600311,24550.834361941703,21304.066
2024-08-10,3,1,15343.61,25283.7968553299,25201.593012611993,20407.521
2024-08-17,3,1,13576.85,24441.816589413495,25057.786172075543,20882.104
2024-08-24,3,1,34968.96,28032.679388469194,24772.683645071946,20570.39
2024-08-31,3,1,23659.2,24792.25065416492,24367.826270632562,20390.71
2024-06-01,3,2,16555.68,26815.989600138637,26457.045652975692,24413.625
2024-06-08,3,2,19529.88,23062.53129937806,26600.61423326355,24561.639
2024-06-15,3,2,24028.44,29313.35015046689,26471.77902593158,24822.39
2024-06-22,3,2,22114.94,32372.44352588748,26280.199969199275,24108.633
2024-06-29,3,2,39556.73,27121.541354049645,26196.665159170185,24427.45
2024-07-06,3,2,35464.13,46976.062363596495,37693.09376482641,32175.184
2024-07-13,3,2,40101.54,34904.03679330908,26235.10318563087,24448.611
2024-07-20,3,2,39640.29,29702.88812242075,26078.31288033692,24299.285
2024-07-27,3,2,18310.28,32820.08247016463,26972.76966314848,23954.855
2024-08-03,3,2,26222.89,31602.27202968568,26994.869776925178,24912.264
2024-08-10,3,2,21680.68,30122.409649552443,29678.64585665502,24928.053
2024-08-17,3,2,24916.99,30544.51747260936,29202.884213056797,24951.078
2024-08-24,3,2,27568.52,33577.06839129516,30499.50870392136,25130.852
2024-08-31,3,2,33495.76,28359.216809341684,26666.47771346498,24553.012
2024-06-01,3,3,37137.05,25563.07871760901,26410.909227705626,23755.822
2024-06-08,3,3,28688.39,21195.661702857993,27564.241409656523,23545.877
2024-06-15,3,3,38012.4,26771.033505217514,26560.276508005132,24545.297
2024-06-22,3,3,26594.74,31858.930064034983,26821.65546262837,24190.117
2024-06-29,3,3,6794.72,28344.447908508613,26221.7426491646,23566.209
2024-07-06,3,3,14839.63,48053.228029815094,34444.532243527115,32336.379
2024-07-13,3,3,24813.27,36718.50442489284,27313.956378996976,23831.06
2024-07-20,3,3,22122.93,30012.424735951594,26692.006117497367,24172.564
2024-07-27,3,3,20534.03,31863.418302726517,25838.091061378316,23972.684
2024-08-03,3,3,21036.55,27186.998778932037,24830.7347287902,23408.62
2024-08-10,3,3,15589.85,23946.71145530918,25416.113794864435,23307.125
2024-08-17,3,3,38690.55,23125.22803031389,24858.75097846762,22479.941
2024-08-24,3,3,26692.2,29137.624486744025,26022.83993025348,22291.146
2024-08-31,3,3,19672.61,26004.9518265542,25346.02981542103,23347.818
2024-06-01,3,4,38487.27,25023.854731875486,26458.261687489277,24318.855
2024-06-08,3,4,34429.37,23304.677561852855,28214.656876114524,26233.395
2024-06-15,3,4,17281.46,30506.494739522008,27435.581139515314,25631.31
2024-06-22,3,4,34299.16,32217.54778203636,27714.709074166538,25777.541
2024-06-29,3,4,20048.12,28552.69937393511,27716.09003233796,24640.691
2024-07-06,3,4,12482.9,46443.5359623396,38493.3222391569,34365.715
2024-07-13,3,4,4765.21,35068.10614189169,27674.65030655671,25941.05
2024-07-20,3,4,7443.34,28720.76527063037,26282.36939501337,25417.1
2024-07-27,3,4,30625.8,30156.328894035083,26101.543158338143,23461.484
2024-08-03,3,4,33876.21,27478.400204155754,25374.328388735918,22782.52
2024-08-10,3,4,19417.25,25175.2355711009,26101.288049897474,23733.744
2024-08-17,3,4,29204.77,24792.72265661951,25589.42734253794,22541.832
2024-08-24,3,4,44619.2,27734.884795455582,26225.028456399414,22732.398
2024-08-31,3,4,31362.34,25916.21807506214,26955.06720936265,24627.25
2024-06-01,3,5,29914.49,30681.29007391823,31293.999087626875,27718.527
2024-06-08,3,5,6919.79,25932.266194197502,28658.063433217685,27639.572
2024-06-15,3,5,24495.33,31273.95637848098,27935.520220212293,26769.53
2024-06-22,3,5,4868.48,32671.108800531358,27458.50443401216,26195.31
2024-06-29,3,5,42817.42,26561.32556303506,26120.136751492737,24498.512
2024-07-06,3,5,15516.67,45944.17997763383,31953.621754165928,32337.686
2024-07-13,3,5,18965.94,33986.34959792331,25519.68405196242,25897.62
2024-07-20,3,5,28747.1,26741.742800322674,26319.562897454347,24878.633
2024-07-27,3,5,40212.93,30762.035790983035,25843.873813857972,24283.395
2024-08-03,3,5,6007.79,28214.012893705367,25731.360973973773,25425.268
2024-08-10,3,5,7080.49,26190.16068951896,26075.113628945965,25475.502
2024-08-17,3,5,30632.17,26368.79690154586,26615.39219823726,24643.146
2024-08-24,3,5,26095.24,32492.89791475376,26948.955905683903,25047.582
2024-08-31,3,5,27199.1,26009.98694278016,26458.931977696935,25918.336
2024-06-01,3,6,19567.64,30099.706641420453,30246.46126060865,29075.523
2024-06-08,3,6,34414.67,25504.24358430795,31422.44424012295,29750.27
2024-06-15,3,6,38246.82,33060.75665361692,31121.40141997249,30546.701
2024-06-22,3,6,9222.9,36911.52093568985,31047.828879355337,30091.668
2024-06-29,3,6,36876.63,30848.66604871498,30623.935214719902,28377.13
2024-07-06,3,6,31867.37,49582.07087820676,40374.07351015022,36461.46
2024-07-13,3,6,48201.28,37476.256218981915,28362.050759524354,28148.88
2024-07-20,3,6,30050.38,33307.97888362179,33031.59372843845,31285.057
2024-07-27,3,6,18430.11,34606.310870154484,30802.460539163138,29090.236
2024-08-03,3,6,38130.25,32478.628446099952,32360.830399983326,30149.307
2024-08-10,3,6,20725.44,30832.25941158898,32693.758453247785,29050.557
2024-08-17,3,6,37718.11,29637.483687688204,28389.140982095894,27570.836
